repo_url,description,readme
https://github.com/grantrosario/advanced_lane_finding,An advance implementation of detecting lane lines ,"alf.pyobjpobjpointsimgpointsobjpointsimgpointscv2.calibrateCamera()cv2.undistort()alf.pytransform()alf.pytransform()imgsrcdstpython\nw,h = 1280,720\nx,y = 0.5*w, 0.8*h\n\nsrc = np.float32([[200./1280*w,720./720*h],\n                  [453./1280*w,547./720*h],\n                  [835./1280*w,547./720*h],\n                  [1100./1280*w,720./720*h]])\n                  \ndst = np.float32([[(w-x)/2.,h],\n                  [(w-x)/2.,0.82*h],\n                  [(w+x)/2.,0.82*h],\n                  [(w+x)/2.,h]])\nsrcdstalf.pyalf.pypython\nleft_curverad = ((1 + (2*left_fit_cr[0]*y_eval*ym_per_pix + left_fit_cr[1])**2)**1.5) / np.absolute(2*left_fit_cr[0])\n\nright_curverad = ((1 + (2*right_fit_cr[0]*y_eval*ym_per_pix + right_fit_cr[1])**2)**1.5) / np.absolute(2*right_fit_cr[0])\nalf.pydrawLines()drawDatafinal_attempt.mp4add_fit()"
https://github.com/tuanavu/udacity-course,Udacity courses,https://www.udacity.com/
https://github.com/mu529/airport_modes,Modal choice study for NYC airports,
https://github.com/rllabmcgill/rlcourse-march-10-hugobb,rlcourse-march-10-hugobb created by GitHub Classroom,#1https://pdfs.semanticscholar.org/7eca/3acd1a4239d8a299478885c7c0548f3900a8.pdf
https://github.com/data-8/datascience,A Python library for introductory data science,http://denero.orghttp://www.cs.berkeley.edu/~cullerhttps://github.com/samlau95http://alvinwan.comhttp://data8.org/http://datascience.readthedocs.org/en/master/?badge=masterhttps://github.com/data-8/datascience/actions/workflows/run_tests.ymlhttps://coveralls.io/github/data-8/datascience?branch=masterpip\npip install datascience\n
https://github.com/betagouv/mes-aides-analytics,Analyse de données sur les usages de Mes Aides,main
https://github.com/Gamrix/cs231n_proj,Deep View Morphing,
https://github.com/mi41814/tf_test1,tf test 1,https://tensorflow.orghttps://www.tensorflow.org/installautoencodercompressiondifferential_privacyim2txtinceptionlearning_to_remember_rare_eventslm_1bnamignizerneural_gpuneural_programmernext_frame_predictionreal_nvpresnetskip_thoughtsslimstreetswivelsyntaxnettextsumtransformertutorialshttps://www.tensorflow.org/tutorials/video_prediction
https://github.com/j3hempsey/dotfiles,Just some dotfiles,\n                 ______   _______ _________ _______ _________ _        _______  _______\n                (  __  \\ (  ___  )\\__   __/(  ____ \\\\__   __/( \\      (  ____ \\(  ____ \\\n                | (  \\  )| (   ) |   ) (   | (    \\/   ) (   | (      | (    \\/| (    \\/\n                | |   ) || |   | |   | |   | (__       | |   | |      | (__    | (_____\n                | |   | || |   | |   | |   |  __)      | |   | |      |  __)   (_____  )\n                | |   ) || |   | |   | |   | (         | |   | |      | (            ) |\n                | (__/  )| (___) |   | |   | )      ___) (___| (____/\\| (____/\\/\\____) |\n                (______/ (_______)   )_(   |/       \\_______/(_______/(_______/\\_______)\n\nbash\n./install.sh\n
https://github.com/Gumil9/Ciscer,Программа для успешного написания тестов CCNA без заучивания ответов,"https://addons.mozilla.org/ru/firefox/addon/greasemonkey/mipthttp://umath.ru/cs.jsclient.jsCtrl+Spacenot foundCtrl+SpaceCtrl+ShiftCtrl+Alt + \xe2\x86\x91Ctrl+SpaceCtrl+Alt + \xe2\x86\x90/\xe2\x86\x92Ctrl+Alt + \xd0\xba\xd0\xbe\xd0\xbb\xd1\x91\xd1\x81\xd0\xb8\xd0\xba\xd0\xbe \xd0\xbc\xd1\x8b\xd1\x88\xd0\xb8http://umath.ru/img/ciscer_point.pnganswers.jsvar add = tests.add;javascript\nadd(\'question\', \'answer0\', \'answer1\', ...);\nvar add = prompts.add;javascript\nadd(\'prompt\');\njavascript\nadd(\'full operating system > flash\');\nadd(\'limited operating system > ROM\');\nanswers.jshttp://vk.com/id170372339answers.jsanswers_archive.jsanswers.jsanswers.jsXYYanswers.jsanswers.jsanswers_archive.jsAdded ccna1-chapter4, deleted ccna1-chapter2Edited ccna1-chapter3core.jsclient.jshttps://github.com/Gumil9/Ciscer/issues/1#issuecomment-289246163"
https://github.com/tksaha/con-s2v,Con-S2V: A Generic Framework for Incorporating Extra-Sentential Context into Sen2Vec,"\n@inproceedings{saha2017c,\n  title={Con-S2V: A Generic Framework for Incorporating Extra-Sentential Context into Sen2Vec},\n  author={Saha, Tanay Kumar and Joty, Shafiq and Al Hasan, Mohammad},\n  booktitle={Joint European Conference on Machine Learning and Knowledge Discovery in Databases},\n  pages={753--769},\n  year={2017},\n  organization={Springer}\n}\n\n@inproceedings{saha2017regularized,\n  title={Regularized and Retrofitted models for Learning Sentence Representation with Context},\n  author={Saha, Tanay Kumar and Joty, Shafiq and Hassan, Naeemul and Hasan, Mohammad Al},\n  booktitle={Proceedings of the 2017 ACM on Conference on Information and Knowledge Management},\n  pages={547--556},\n  year={2017},\n  organization={ACM}\n}\nhttps://www.continuum.io/downloadshttp://www.berouge.com/Pages/DownloadROUGE.aspx\nconda env create -f sen2vec_environment.yml\n\nsource activate sen2vec\n\nconda env export > sen2vec_environment.yml\n\n./ROUGE-1.5.5.pl \n\ncpan XML::DOM\nhttp://postgresapp.com/\npsql -c ""create database news""\n\npg_restore --jobs=3 --exit-on-error --no-owner --dbname=news sql_dump.dump\n\npg_restore --jobs=3 -n public --exit-on-error --no-owner --dbname=news sql_dump.dump\npostgrespostgres\npsql -h localhost -d news -U postgres -w\n\\password\nhttp://stackoverflow.com/questions/10430645/how-can-i-get-pg-dump-to-authenticate-properly\nsudo -u postgres pg_dump -s --no-owner -FC news >sql-dump.dump \n\nsudo -u postgres pg_dump --data-only -t summary news --no-owner -Fc > news_summary.dump\n\nsource environment.sh #Unix, os-x\n\nmake clean\nmake\n\npip install theano\nsudo apt install nvidia-cuda-toolkit\n\npip install keras\ntheano\n{\n    ""image_dim_ordering"": ""tf"",\n    ""epsilon"": 1e-07,\n    ""floatx"": ""float32"",\n    ""backend"": ""theano""\n}\n\ncat cphrase.txt.zip_* > cphrase.txt.zip \nsed -i  \'1 i\\174814 300\'  cphrase.txt  # converting into word2vec format\n\nsed -i \'1 i\\400000 300\' glove.6B.300d.txt\n\npython sen2vec -h\nusage: sen2vec [-h] -dataset DATASET -ld LD\n\nSen2Vec\n\noptional arguments:\n  -h, --help            show this help message and exit\n  -dataset DATASET, --dataset DATASET\n                        Please enter dataset to work on [reuter, news]\n  -ld LD, --ld LD       Load into Database [0, 1]\n  \n  -pd PD, --pd PD       Prepare Data [0, 1]\n  \n  -rbase RBASE, --rbase RBASE       Run the Baselines [0, 1]\n  \n  -gs GS, --gs GS       Generate Summary [0, 1]\n\npython sen2vec -dataset news -ld 1 -pd 1 -rbase 1 -gs 1\n"
https://github.com/fnielsen/afinn,AFINN sentiment analysis in Python,
https://github.com/vck/geophy,geophysics homework,
https://github.com/blairhudson/learningml,Learning ML ~ A practical guide to understanding and applying machine learning algorithms in the quest to become a 🦄 by Blair Hudson,http://learning.ml01.00-Introduction.ipynb01.01-Help.ipynb01.02-Getting-Started.ipynb02.00-Classification.ipynb02.01-Dummy-Classifiers.ipynb02.02-Naive-Bayes.ipynb02.03-k-Nearest-Neighbours.ipynb02.04-Decision-Trees.ipynb03.00-Regression.ipynb04.00-Unsupervised.ipynb05.00-Deep-Learning.ipynb06.00-Big-Data.ipynb99.00-Appendix.ipynb99.01-Glossary.ipynb99.02-Acknowledgements.ipynb99.03-Resources.ipynbhttp://learning.mlhttps://creativecommons.org/licenses/by-nc-nd/3.0/au/
https://github.com/johnnygreco/hugs-graveyard,old hugs project repository,
https://github.com/jam1245/Visualizations,Collection of various visualizations,
https://github.com/ericwayman/nflData,Some models and analysis to investigate efficiency of the NFL gambling market,
https://github.com/rgdn-info-community/piramidy,База пирамид,http://www.antarcticstation.org/sciencehttp://static.panoramio.com/photos/large/47977512.jpghttp://sibved.livejournal.com/152355.htmlhttp://wordscience.org/v-antarktide-uchenye-obnaruzhili-tri-zagadochnye-piramidy.html\xd1\x80\xd0\xb0\xd0\xb1\xd0\xbe\xd1\x87\xd0\xb8\xd0\xb5-\xd1\x84\xd0\xb0\xd0\xb9\xd0\xbb\xd1\x8b/\xd0\xb1\xd0\xb0\xd0\xb7\xd0\xb0-\xd0\xbf\xd0\xb8\xd1\x80\xd0\xb0\xd0\xbc\xd0\xb8\xd0\xb4.kml\xd1\x80\xd0\xb0\xd0\xb1\xd0\xbe\xd1\x87\xd0\xb8\xd0\xb5-\xd1\x84\xd0\xb0\xd0\xb9\xd0\xbb\xd1\x8b/geolines-ru-\xd0\xbf\xd0\xbe\xd0\xbb\xd0\xbd\xd1\x8b\xd0\xb9.kmlhttp://lah.flybb.ru/topic1785.htmlhttp://www.kosmm.ru/arl6.htmlhttp://home.hiwaay.net/~jalison/index.htmlhttps://github.com/rgdn-info-community/piramidy/zipball/master\xd0\xb1\xd0\xb0\xd0\xb7\xd0\xb0-\xd0\xbf\xd0\xb8\xd1\x80\xd0\xb0\xd0\xbc\xd0\xb8\xd0\xb4.kml\xd0\xb1\xd0\xb0\xd0\xb7\xd0\xb0-\xd0\xbf\xd0\xb8\xd1\x80\xd0\xb0\xd0\xbc\xd0\xb8\xd0\xb4img/raw.png\xd0\xa1\xd0\xbe\xd1\x85\xd1\x80\xd0\xb0\xd0\xbd\xd0\xb8\xd1\x82\xd1\x8c \xd1\x81\xd0\xbe\xd0\xb4\xd0\xb5\xd1\x80\xd0\xb6\xd0\xb8\xd0\xbc\xd0\xbe\xd0\xb5 \xd0\xba\xd0\xb0\xd0\xba...https://github.comusernamehttps://github.com/rgdn-info-community/piramidyWatch (\xd0\xa1\xd0\xbb\xd0\xb5\xd0\xb4\xd0\xb8\xd1\x82\xd1\x8c)img/watch-button.pnghttps://github.com/rgdn-info-community/\xd1\x80\xd0\xb0\xd0\xb1\xd0\xbe\xd1\x87\xd0\xb8\xd0\xb5-\xd1\x84\xd0\xb0\xd0\xb9\xd0\xbb\xd1\x8b.kml.kmz.kmlCtrl+CCtrl+VCmd.kmlXMLimg/issues.png/img/issues-new.pngimg/issues-new-submit.pngimg/timeback-button.pngimg/planet.png
https://github.com/mikeengland/Twitter-MongoDB-Python-Integration,Example adapted from Python for Data Analysis,
https://github.com/TueVJ/Python-Introduction,Introduces basic Python concepts for those used to other programming languages. Ends with writing optimization problems in Gurobi for Python.,https://www.continuum.io/downloadshttp://jupyter.org/http://www.gurobi.com/downloads/gurobi-optimizerhttps://user.gurobi.com/download/licenses/free-academic
https://github.com/PierreGe/RL-movie-recommender,The purpose of our research is to study reinforcement learning approaches to building a movie recommender system. We formulate the problem of interactive recommendation as a contextual multi-armed bandit.,
https://github.com/QuantEcon/NUS_workshop_2016,Computational Economics with Python and Julia,http://johnstachurski.net/https://github.com/mmckyhttps://www.python.org/http://julialang.org/https://www.continuum.io/downloadshttp://julialang.org/downloadshttp://julialang.org/downloads/platform.htmlhttp://nbviewer.jupyter.org/github/QuantEcon/NUS_workshop_2016/blob/master/ar1_plots_julia.ipynbhttp://nbviewer.jupyter.org/github/QuantEcon/NUS_workshop_2016/blob/master/ar1_plots_python.ipynbhttp://lectures.quantecon.org/http://cheatsheets.quantecon.org/http://discourse.quantecon.org/https://git-scm.comhttps://atom.io/https://git-scm.com/downloads
https://github.com/bcongdon/sgdq-2017-schedule-analysis,📊 Visualizations of the SGDQ 2017 Marathon Schedule,
https://github.com/mnagaku/naumanni-exercises,ナウマンを改象,"\\n"",\n    ""# docker run -d -v /var/run/docker.sock:/var/run/docker.sock -p 8888:8888 -e GRANT_SUDO=yes --user root --name minimal-lab mnagaku/minimal-lab start-notebook.sh --NotebookApp.token=\'\'\\n"",\n    ""\\n"",\n    ""http://localhost:8888/lab\\n"",\n    ""\\n"",\n    ""http://localhost/\\n"",\n    ""\\n"",\n    ""function _expandMastodonStatus(content) {\\n"",\n    ""  content = \'\xe3\x81\x8a\xe3\x81\xa3\xe3\x81\xb1\xe3\x81\x84\';\\n"",\n    """
https://github.com/solvcon/solvcon,A software framework of conservation-law solvers that use the space-time Conservation Element and Solution Element (CESE) method.,Conservation Element and Solution Element (CESE) method\n<http://www.grc.nasa.gov/WWW/microbus/>cmake\n<https://cmake.org>pybind11 <https://github.com/pybind/pybind11>Cython\n<http://www.cython.org/>Numpy <http://www.numpy.org/>LAPACK <http://www.netlib.org/lapack/>SCOTCH\n<http://www.labri.fr/perso/pelegrin/scotch/>Nose\n<https://nose.readthedocs.org/en/latest/>Paramiko\n<https://github.com/paramiko/paramiko>boto\n<http://boto.readthedocs.org/>gmsh <http://geuz.org/gmsh/>contrib/conda.shcontrib/build-pybind11-in-conda.shAnaconda\n<https://www.anaconda.com/download/>Sphinx <http://sphinx.pocoo.org/>pstake\n<http://pstake.readthedocs.org/>graphviz\n<http://www.graphviz.org/>doc/build/html/
https://github.com/pdfliberation/pdf_table_extraction,experimenting with pdf2text and python pdf-table-extract,pdftotext -bbox
https://github.com/nvasilius/PyBootCamp,Files for the uDemy Complete Python Bootcamp,
https://github.com/vishal8266/Tensorflow-Project---Bank-Note-Classification,Tensorflow Project - Bank Note Classification,
https://github.com/brakmic/Julia-Articles,Code examples from my articles on the Julia programming language,
https://github.com/qmcs/qmcs.github.io,EECS Society. Queen Mary University of London,EECS Society website <http://qmcs.io/>content/articles/nnn-slug.rstnnnarticlesslug.rstreStructuredText quick referenceitalicpull requesttutorial provided by Software Carpentry <http://apawlik.github.io/2014-02-03-TGAC/lessons/tgac/version-control/tutorial.html>pull request <https://help.github.com/articles/creating-a-pull-request>@dimazest <https://twitter.com/dimazest>-- PELICAN_END_SUMMARY --service__Font Awesome\n<http://fortawesome.github.io/Font-Awesome/icons/>content/static/author_imagescontent/static/cv:cv:Writing an\narticletemplateTemplate: article_coverTemplate: articleCover: space-cat.pngspace-cat.pngcontent/static/article_coversbuildout <https://pypi.python.org/pypi/zc.buildout/2.2.1>buildoutrestview <https://pypi.python.org/pypi/restview>.rstmeow <https://pypi.python.org/pypi/meow/>.mdbuildoutsrc/Mr.\nDeveloper <https://pypi.python.org/pypi/mr.developer>bin/buildoutbuildoutpelicangit@github.com:qmcs/qmcs.github.ioCreative Commons Attribution 4.0 International\nLicense <http://creativecommons.org/licenses/by/4.0/deed.en_US>
https://github.com/brunoperry/Udacity,Deep Learning Nanodegree Foundation,
https://github.com/hkaushalya/CMSPubWordFreqAnalysis,CDF/CMS Publications' WORD analysis.,
https://github.com/anubhav-reddy/Fun-Projects,Practice and Fun Project Code,
https://github.com/natalia2q/Misc_Python,a mix of Python code that I've been working.,
https://github.com/davebiagioni/pylighter,"Simple, score-based text highlighting for Python","\nimport pylighter as pl\nfrom numpy import linspace\n\ntokens = 'Life is like riding a bicycle. To keep your balance, you must keep moving.'.split()\nscores = linspace(0, 1, len(tokens))\n\nfig, ax = pl.render(tokens, scores)\n_img/example.pngpylighter/examples.ipynb"
https://github.com/llathrop/AIND-Recognizer,Udacity AIND Recognizer project,http://www.numpy.org/https://www.scipy.org/http://scikit-learn.org/0.17/install.htmlhttp://pandas.pydata.org/http://matplotlib.org/http://ipython.org/notebook.htmlhttp://hmmlearn.readthedocs.io/en/latest/http://continuum.io/downloadssh\npip install git+https://github.com/hmmlearn/hmmlearn.git\nasl_recognizer.ipynbAIND_recognizer/jupyter notebook asl_recognizer.ipynbasl_recognizer/data/http://www-i6.informatik.rwth-aachen.de/~dreuw/database-rwth-boston-104.phphand_condensed.csvboston104.handpositions.rybach-forster-dreuw-2009-09-25.full.xmlhttp://www-i6.informatik.rwth-aachen.de/~dreuw/download/021.avitrain_words.csvtest_words.csvspeaker.csv
https://github.com/LiXiling/ml_insurancePred,Insurance Claim Prediction using Machine Learning - Udacity Nanodegree Capstone Project,
https://github.com/eisproject/levin,Lancaster Energy Visualization Interface,
https://github.com/shead-custom-design/pipecat,"Elegant, flexible data logging in Python for connected sensors and instruments.",http://pipecat.readthedocs.io/en/latest/battery-chargers.htmlhttp://pipecat.readthedocs.io/en/latest/gps-receivers.htmlhttp://www.gnu.org/licenses/
https://github.com/bdhammel/machine-learning-models,Tensorflow scripts of different machine learning algorithms ,./media/pca.png./media/vgg16.png./media/xwing.png./media/cae.png./media/vae.pnghttps://arxiv.org/pdf/1511.06434v2.pdf./media/dcgan.png
https://github.com/rjleveque/amath584a2016,"UW Applied Math 584, Autumn 2016",http://faculty.washington.edu/rjl/classes/am584a2016/sphinxhttps://github.com/rjleveque/amath584a2016/tree/master/index.ipynbhttp://mybinder.orghttp://mybinder.org:/repo/rjleveque/amath584a2016
